

Run1
 StationID :: 	TMax Avg
USC00315830			234.24109	135.92055
MXM00076656			280.0	139.33333
CA001012573			151.10803	47.643837
CGM00064235			316.5	187.8
CA003013645			102.47093	-18.15029
MXM00076658			334.23566	187.7
USS0021E04S			140.68481	3.049315
CA004063755			35.32578	-80.07062
CA008401650			78.19383	-22.048458
FRM00007100			133.7796	102.66192
CA008401651			56.847828	-9.047619
IDM00096749			314.09723	232.56339
CA006159575			139.73756	40.192307
USC00231580			180.98904	63.156166
USC00085076			290.36163	160.45753
USC00424947			156.1405	-1.9390582
PKM00041744			177.5	55.6
RSM00031469			51.845303	-58.0
IR000407540			228.94643	135.0
PKM00041739			296.5537	141.97917
BRM00082193			314.86273	235.4918
NOE00109885			99.0411	30.115068
CA004014720			102.65487	-21.319649
CA004014722			100.56035	-20.34384
USR0000MPRY			217.3557	33.496643
USR0000MPRT			149.69589	33.158905
USC00423600			153.5863	41.752747
CA003014995			92.16438	-32.19178
CA003012330			105.84022	-20.706215
RSM00031478			37.747665	-99.74295
AGM00060670			275.66312	140.72357
PKM00041756			293.12	214.67699
USC00243570			146.45323	-16.710144
PKM00041749			360.19565	188.59091
USS0006K10S			50.095238	-115.92857
CA003050600			108.945206	-7.32687
RSM00031474			43.4142	-109.32663
AYM00089251			15.666667	-59.25
USC00410305			257.91452	181.26286
CA004013401			77.18543	-37.704918
CA001036570			134.49315	61.438354
RSM00030117			40.249146	-49.3125
UKM00003066			124.33788	54.514706
USC00026513			203.91045	62.939392
ASN00015590			299.20547	142.37534
RSM00031443			50.50137	-86.33698
USC00424968			241.68219	74.161644
USC00085099			277.67786	151.47911
ITM00016280			191.82993	146.52272
RSM00029122			67.20629	-20.877005
USS0005J42S			86.860275	-52.958904
PKM00041715			322.19092	197.5619
PKM00041718			304.6508	136.9697
USC00292510			212.28847	47.467033
USC00410313			250.93698	115.99178
IVM00065594			294.76923	232.93689
KZ000038439			216.00346	77.92273
CA007028700			118.68595	23.443525
CA001036572			128.28767	71.38356
USC00027855			184.23288	38.22466
USC00293855			262.0082	41.02192
USC00423624			146.68033	-23.532787
RSM00031459			52.452053	-106.65479
USC00411651			258.23157	169.60703
USC00340818			220.88493	94.28571
USC00411650			209.15565	41.962265
USC00242221			158.36438	6.9917808
USC00268838			197.30814	15.848396
CMM00064860			350.75	245.81818
USS0007M12S			104.526024	-81.5863
RSM00029103			28.890804	-80.93137
USC00352805			173.51508	45.315067
CA003075940			162.18045	61.804512
RSM00031421			53.94065	-108.671875
CA003075937			98.300835	-18.25419
IVM00065578			302.08502	239.82681
USC00266242			161.37465	-30.866667
NOE00109840			106.071236	29.361645
USC00014502			240.50717	113.26316
USC00242275			136.09908	-35.427246
CA003062630			161.46199	75.56213
USR0000CSRS			205.4161	85.05034
RSM00031439			38.665752	-56.756165
ITM00016252			160.84	93.025
USR0000CSRI			155.90643	83.46491
RSM00030102			-204.23685	NaN
USS0007M11S			88.58287	-41.4337
CA006016975			71.65014	-43.545456
